cust_num,date,inc_amt_usd
VEIHm3QVcrhKkMja2LI0tvFScSjGo2B1Y6PSfB9uz2c=,2023-10-01,37.88
W7EExGJJOENshxoee9Kx1z3Rv/nWNIgSW9IiYdwgjfA=,2023-10-01,116.71
ySiuHzThAyo650250BixXZh5Ezy19AFza209VK//i6Q=,2023-10-01,61.61
ywQlJJ768M3db/WufVFGPh44kaMf4rrEfzyg1z5Sys0=,2023-10-01,34.02
ia7w9aCBKNBng/WBrFlyltFNwr74+z2E4IJ7G2mjKD8=,2023-10-01,23.21
QWcLHA9kBY36MFCx7+OaDikTuIaSFOvw6sgLjhy+vp0=,2023-10-01,28.44
IVRG6J/CleTs45UFwYANNajoLIkQk2m7ImubSggBcZo=,2023-10-01,73.84
8rFTNjAj/SDavEjb/ZdA5O2TXS/4mFrylGPM+BYiLR0=,2023-10-01,58.55
3MY31eqfLbHE9mjVZ4PLfBdCaTYwVJUbs++JMKa8lKw=,2023-10-01,323.17
+/X9GcCQKmObhkLq8rij5liBIei1UhKD9t8Av3xncL4=,2023-10-01,23.26
n0+RoxuwhLQ4IBpd38/ml1N+hzqs+WaRKgW5mC6Y30I=,2023-10-01,62.21
UpEZ2CYA/8NDd4Zd4zN8P+0tv0a/nkqS9WKsL36JuWM=,2023-10-01,19.3
uLkPy0/T9gry4QFkghdsvaG+Z5qoUPpYcl3j/R16VvQ=,2023-10-01,24.18
F6EZNjdBdTclskERVaxiIkYjDepZRGTD/8E4HkyDXIo=,2023-10-01,187.63
WaOVj78ObArH+ie85Ehx+E7Xhd39XSa3BCAb3gEH42A=,2023-10-01,70.07
QVJTYtYTv8SYPWCdsUG+lWWFRa52kJrI/GLTOYh/EEY=,2023-10-01,97.93
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2023-10-01,33.75
3uPnqLizLZjCREIdGw/fC4UdsP8zECLhjFjKZRo1ZCc=,2023-10-01,57.01
0AW6ArE1j/l+5SLZogu422MI6zzZFbW+QOswZs/zck0=,2023-10-01,159.21
qgV+SV7h473uoYgfqN37ZrjSO/lC8/CEK5f2iKMULb8=,2023-10-01,23.57
QTkZE2La74AqqsJFNdnWSclFCSe2Ub9bxAcHAGzg39U=,2023-10-01,36.18
ZGgTmb6qZLTqtB9NWd0HtPbtjcATlnOSGzBAAHxNLLY=,2023-10-01,121.37
81S/iu+BfsRcWsPflXfZwvP3flqJikP8vkln0HKA/NE=,2023-10-01,22.37
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2023-10-01,48.54
IKl+q7JcA4/L2Aspci7/gR0jMGNQMw+5z6/zwf9BYaY=,2023-10-01,109.49
jf2clc9aobIQE2TqWVOy+eAP9xAJVh0ZbvOqkuZHrJE=,2023-10-01,61.46
2Vx+gA7MjOY3+A61gSG2FEP2nJNM9zovEiYGsuIPKxQ=,2023-10-01,240.07
o6dVwZCSIjUKiNd+pQ5a4G+1/Qys/RQ4/t2lpIYc3EY=,2023-10-01,79.9
wL/uOayz9ZCrE/EVBsnj+B0d0qG1A4nlSVCc9vel1Gc=,2023-10-01,19.7
1scpa4nD0OvolmIjkSvI/0kxEn2XI9Ym1LrjtzPXoac=,2023-10-01,102.56
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-10-01,8.02
1reFZPiMCMh5mFQb3zH7Jqv6l+Sx6CBrobT1uwQB0Lo=,2023-10-01,58.03
GcvFrx3XtP/x8tpK7wx0PAoxNfzBzAhxvcRPHfU6z+4=,2023-10-01,190.92
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2023-10-01,41.37
Bt7XbIKu0VC82ui83HSD5SVQwsI/E1JVTIlXzyTNym8=,2023-10-01,135.95
yl3zzNMN7zcdhsFoQ7cAzxCI9afU5WuEE8yq9tl9c1w=,2023-10-01,65.36
BkZzHzbkuhUsOw0qT+vi1UTz41YxZYY7qG08057TjcI=,2023-10-01,8.27
7YQ3Q1H1O7Ihsbi9L3HaIMqNN4Y1q61NPSQo7hc+6AU=,2023-10-01,42.69
QU4z5U2BjoW2yXcT1ciz9TD9slg8zZFnNnhRqRu/L2Q=,2023-10-01,226.89
eyL0YdkwRo/xQ1agXa5HQD3hJQUh2SgSxuthIWYQYC4=,2023-10-01,113.57
yPgp1LZx4DqfXobC8wPdpjHlfEWtJQ1QRlsbNb/zTq8=,2023-10-01,78.31
Q6lMxT6vKn6isRvXDgrec5MpWPL2w4WLO4zQuuPnnWw=,2023-10-01,100.78
PFWXMM2TRcYcGuD0D0nJul7Zw3/1HBS/K4FROnQjsdI=,2023-10-01,9.26
wZwa1+NjIaQgOJmwNoU+ySwk2xN9hg7nW3ZhaRRKElw=,2023-10-01,51.65
mlJZqXiObbISOXhFDOyauEh8wXX7hWLO1VcDGvzerS0=,2023-10-01,137.05
k63eS3qvE6b/OBHRRtcmmDrLCWIWlEykkR5hzPXIloI=,2023-10-01,133.12
v3l76YAorAv1yY/XFf15eBlL1eBQ70IjC/pkoPDDROs=,2023-10-01,62.11
NEIo2n7wSpnR/NLkxWOoyI0VEjrQ0haBsLUgp+sTTdM=,2023-10-01,90.22
vUZMS8RTi6cc2PJvUaCOlbl22aD0nRtYwVpVYFaG9y8=,2023-10-01,61.46
MBK4VKGVWP9yd663ZgbCSGkPWURD4a9jJybX6PGhyvk=,2023-10-01,160.11
OA9PxL1N846Q2xPr8V0Ff94xVx1z4hKcdXgFz8nCBdg=,2023-10-01,93.33
P0zRJKbUQR5uHiC+jXEEXXRww4LdD2H+v/8gxsJY8Yc=,2023-10-01,324.56
jI0XqspqUFse3Umon5roy/1w/CIJ8wYE6U3vErk6aww=,2023-10-01,72.61
oBTSVh77ZViydVBLqDVU5m8eQZNwle/W+VevtcNeqN0=,2023-10-01,48.71
P6bDcCXrF7T87FAmNwt4TmhIpJ5u3GH4RJLvm3vUBw0=,2023-10-01,113.89
FjqPS8Ru/g9dOz5moI5xKXCDJ1ydfDoIFhaY0nCU89E=,2023-10-01,52.31
j9XKmmczkKcvKp/7HMlFDrPQ4UGep95v048EN+tQbn4=,2023-10-01,66.09
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2023-10-01,42.9
YxhDhPOqTnEa+zP6BBsa3QU2QmEyADTanWtSn24klOM=,2023-10-01,34.76
riAYOC0VrPxe2WjyDsExzCv6Z4FMiNOLLeUbK7d/A2I=,2023-10-01,83.93
/FKPmuEc1fEgghfm2YceGlS17bE63tiJXu9mhFYPe7M=,2024-06-13,84.7
YxTMUX0v9LAbZjsEwQMdiaCuvgBeLOZy+pYDxN6q6bo=,2024-06-13,31.59
qYWN92G9g4SVreX/MOW+U8yOUbA7snIxN3pBzOchMQo=,2024-06-13,103.56
IVRG6J/CleTs45UFwYANNajoLIkQk2m7ImubSggBcZo=,2024-06-13,91.59
Jx72SlAGLf47W0/T74MoeNjCGvPo1j7RrzMs4lMEtSE=,2024-06-13,28.31
YExOD9ZChZlTx9bPviuFBVecnuuDsFxFoX0b496z5AE=,2024-06-13,45.42
meq6X8DW9iiQivFI0kZ/aGEnMaOntdRKzcCeiUexmXg=,2024-06-13,53.27
oWnXaEmWyqjUlhd/YQcZ1mzReEdhbu1BhvhcBqc976A=,2024-06-13,21.83
/PghqssGHVF+7nM8G0jesh4yqb29IotU0+P6v9InYI8=,2024-06-13,53.49
2JBv1X1GRNZRVNq4E+5NWQpxud6UpnBPW56xhYx3x+g=,2024-06-13,100.93
C/HV7QkqKE+E+zmtE2JRe2enBtBr9m0UP99DwxoCkfY=,2024-06-13,99.46
X1ga4t8dDFEWrM8KCHyMeHutn2s/B3f5ewGZ4tvTD34=,2024-06-13,34.36
uUIjKPexrawDRUo0JwrEOBfffqXeQciA37J9HKAGHRI=,2024-06-13,114.76
WaKyLSk4Qk4xmVkVA5neo1oFNZyLXJ5bzL3wThrOnbw=,2024-06-13,40.64
fNfE//8VrYNaf4l9Ty72hsrPaniaJ4B6qYq+gl5+nqg=,2024-06-13,7.16
zHgwNNO7XhwBmdf0NXM7HZ72fWOhU0fGuIHX3a4a/Vo=,2024-06-13,59.66
pU5e5yCH7/fiw92MtLXBwL1zkbctZEPulpSq3zGOWQQ=,2024-06-13,113.78
+ToLeoLQ80V2w3jc8VZ0m00rEhO6+pZ4bgs0s9wG3I0=,2024-06-13,28.34
DTOLVp9llI6yJDEV5L4borLzLMp09NrGbdwXqsjNvfU=,2024-06-13,77.61
CSfdLpUcSQ+5VA+lFmpGc740p7g6PM9sWAvCWkeQssk=,2024-06-13,12.97
tyq+jngKbn4Os4uqhRxYwj52p33tw9QbISTK7nDEhfk=,2024-06-13,48.07
Ln9MAe8sU0ddxjdDsjmZ+uS3Nd9P/lA9fY9c1hzwHGs=,2024-06-13,65.64
sp0VhMEDV4Hjb5kkF84WbRw261E7DubfP/dFmf0FtwE=,2024-06-13,32.67
cRq7MKG2YsnG6UDdD6+AI84kKwN6QaBPIOTi687uyIs=,2024-06-13,31.9
V2ff1cGviqJjOvffLpYjjzI7Bi/P9i3CNb9O/uOgckU=,2024-06-13,16.8
p1CNyGUoG70KtCPg7ZUI6y72OOdnwndZL2+J663YZH4=,2024-06-13,12.61
4n9v8AEpZdGhR9tgdgfefwswF3Yi3o0OqmId7PG3C4U=,2024-06-13,22.32
xgGRTjyB/0h833BUhPvUMj4dm/5IFstvSF6ZmYzE3e0=,2024-06-13,92.51
uV31MvXXJWqhrG/dhN1OTf0PlpPYn6c1lZ5R6grZTWk=,2024-06-13,119.89
jR0BYXWgth1Q2IsYtTWlnKqQwD1m4G+QlG6l58zZ+p8=,2024-06-13,139.36
kkWFni9xbUeUm3cIaXQ2xjaI4t/tXrOj32ZpJANCWwA=,2024-06-13,365.96
8M+91TMRRo6PMhY3xsxAaJ0ghy7/tinK5N5NwqNHQLY=,2024-06-13,31.42
35MN68coC6HHHJ3YTZeSCuyPcEFmyZzq+ciroeCq1Sc=,2024-06-13,8.98
g6Gv4U5evkCdD4khtDR0NsDlGElt2x/3dxRSJvyUwxs=,2024-06-13,29.08
7B/WTgGpy89HrfUaZFaj3dOOcxxZxoaS7l5GSkWbvEo=,2024-06-13,46.12
9j7zc0XFkczV+0EM9pefnKG9dyw5CqBkxQYV4kTkv7c=,2024-06-13,91.29
CFzAYIf5KW+lQC0X0ggPSbQCMxFG8x3SdJKIpld6d0M=,2024-06-13,288.76
rsIhRmNJLidZ83cxmy7oB3eX2ChE1V39mAmfb/qTEbo=,2024-06-13,25.05
Rexfx3B4EyLuRXXoqH5zJWTNwFLTyq4LkXkUi4S9Muk=,2024-06-13,39.94
Eq4tkFb3B0+cSmEJELWOQ6d03teqfqMelSNid5cBovg=,2024-06-13,22.75
bl36K4sgx+Xc4fdcPJIUhmjXnQLKMqAcblX4nI+bW8U=,2024-06-13,50.58
0h78hdR2VoQZ6pibsTsMyh4vz24kOwByPUdIbOXFAk4=,2024-06-13,123.44
DzGFv7cAX8dfsMLmgre2mEEtP+hy3IpQoE1RfqlPCqw=,2024-06-13,17.95
KjJ7QVHc6xqIGfcup/ka7H35NutV8EdwaWooKCe2hcc=,2024-06-13,9.69
Jc1ZpPIWr+UYtTFtUIRJyq+7m7jjGp9ltl8r/fg2dzA=,2024-06-13,21.09
bNNc6cHnfalJG1ka2VcG1orVrUDcBOqWlHR46QuOjuY=,2024-06-13,44.21
dv9LwLjBi7YQnKqEFWC9mxYx118KBSFjUukIsIIKDuE=,2024-06-13,9.19
kv6UOQEkhxtofYxNksr9u85+LWol6Mk9Zuo2N00FntY=,2024-06-13,17.97
GbPSYR9DXEzEfSbeTJWrJnun4t8RtnzfmqrpSrbmH+0=,2024-06-13,164.19
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2024-06-13,78.56
TQ0yX3MAUQ64M/fWq3nVoUApWuJGyRMeTofi2FYzn3w=,2024-06-13,154.13
hjHyKvB/iF9snJC1G+ek4zLa1C/KafFGyhtUnit6ZGw=,2024-06-13,26.36
KxcH5vjRq2GkEj6P0VFI8urPY8iUESN9ZLS+i/3dGiI=,2024-06-13,211.52
/YC0D3OxWiDEVFO25oyFxDeLaABAEyuft3chZ2SZm4c=,2024-06-13,7.57
9pqR0aN2TMs/H8wDDCRrZ0g1HKokskSgyZo6+R7PoRM=,2024-06-13,36.32
DSu5gK8FhONeOZVoUGmOlhTQIrUFR1Q8ezkPjBxmYjs=,2024-06-13,15.39
pbvr1bxDDVsrs5ql5mkqDtvxaM3YQPrd8AP07z6NAUo=,2024-06-13,20.01
9nACXaYSS+/UyeabhiVNoHoi3q2kyfrLQCQFMppehMU=,2024-06-13,48.65
nzQcIWp40lPhCM4Eqge+ykai4K8VOSx+cguemsaq6XM=,2024-06-13,33.92
47uhwiBJySf9qGDiHY8mm82uWDyY/wad6X48nnxUPyA=,2024-06-13,21.52
+FP8ccRY6JJeT7WI7NY3PqakNxmmTbHcEZrmX6NGilQ=,2024-06-13,23.23
/5qcPodihC3i/Vtn9EKkPTWDG/18mrb37LWzgis2kWU=,2024-06-13,90.22
eQPD/one82AXuEd1Ev7RviMz0bBr4ppOLA7s9cBp/0I=,2024-06-13,14.21
KHQsDlS1YuQMv65vrPh4aHce2X6cHPT3aLCQaTbgNKI=,2024-06-13,13.26
8p9f+hC1vJnEUTBQ3yBhtAzImfVlZKQ1PknK1DY7UL4=,2024-06-13,66.09
9mZ7saJUiZUlzrJxMPQ/XSIKQsve84Zb0bXGeNsJmPQ=,2024-06-13,15.18
xUvEAnYXdkP+2uclzXQ09bx5Cwpl/xItgn7lCHC5SvI=,2024-06-13,78.69
j9XKmmczkKcvKp/7HMlFDrPQ4UGep95v048EN+tQbn4=,2024-06-13,88.47
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-06-13,196.94
UgxZoT501LrTfFOEtNw05w8BAtG/Mu4ZzYo9/mwgSeU=,2024-06-13,7.9
Lsezjfuhc4ZvUezn9BcAKpwiJQYnNUs2LyuL+nYI2fU=,2024-06-13,140.41
PFWXMM2TRcYcGuD0D0nJul7Zw3/1HBS/K4FROnQjsdI=,2024-06-13,131.35
bwd8rfjsTUDMXbdV18rM+bvgSZ1DfktmR2fZ5KkvLIU=,2024-06-13,93.17
+TuGDJyVnXucGqCH7oub80DEiTcSjZUrR7Y6Qf/5OcM=,2024-06-13,62.34
x9lvdAnnqPo8bnn9q4MvMuvhfPmUJnymyar1M/VPI7k=,2024-06-13,146.87
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2024-06-13,162.55
Dm3ce5YjJcW0mJPH6wDtk+CUjeog+M9Kh3Y9t1CGt7Q=,2024-06-13,25.1
KkQlyAvzB68mI3ptx3jbnA95Ntq06ykiVKa7DWzB1zU=,2024-06-13,54.68
mprbHBA6FEpqqDy8U7awFSX/3GTfC8IHBiX7YISuWk8=,2024-06-13,50.95
k63eS3qvE6b/OBHRRtcmmDrLCWIWlEykkR5hzPXIloI=,2024-06-13,16.89
YC5PTWwnLkbkzpq6Z2u+hRVY0EtIub7LQWQLCNd5rdM=,2024-06-13,40.55
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2024-06-13,52.31
TkqQc1i92RPqtui7iazv8dNfKkgCNK3eQeG/m1wMbuE=,2024-06-13,40.2
tSKcg4Kl13rfbP2mF4SncZYslekmuwC3VTwaVHCtKls=,2024-06-13,134.58
MMicc4+EravYgoOTbjreorHh62b1GnPuh51MNwzmNlo=,2024-06-13,67.25
x08+upNJ1/Iyh8jGLAkzbee+3/DEBQLjHWMrYz+NnRE=,2024-06-13,23.53
TgBBag9/388eekS++CxpH+Cc5UtEKcnCEqcodNROuNw=,2024-06-13,65.25
siqZTOvpJfZrBtinmEnzpZu7TuP7clvJNzM+iPQqIK4=,2024-06-13,86.09
8SwReT3gohAVKIYBQ4GgBc+rKj0txbRX0ZNW/XAPMWM=,2024-06-13,133.72
w6H3N23/ZhZ0YzZjdpN4ynr5bil1RdEVB2zAtR6h604=,2024-06-13,73.62
rsf2HVirYlr/YojOAI0a5VjFeHjLvZ2T1jMsyMVKpxQ=,2024-06-13,72.28
YWT1uUwVCYT4xQzhg460kqkt72KLpc/oPM8B/5BDsgA=,2024-06-13,13.38
siAFEBXR10LQwZOzGvcDTowcQQjhxVx1rKlphehJuVY=,2024-06-13,78.4
ZACwGHyTpRgyqVclFkmTK+CimKQnbinNbVjmiAcTZWc=,2024-06-13,16.55
QZx+VAYz6nL9SyT27Bj2DiAzu+FnHym+CImSBNRaXH4=,2024-06-13,96.0
ZBr6k9eLMXwQa4WgFy+jPhbm2GaNhovdPMxCgPSHOVU=,2024-06-13,29.16
HaISNnhnojTeeuJvMLQ5fCs7QIs+eqf5QiiB9eq4ef0=,2024-06-13,33.72
X5K8XE5eukI/GhKmnQSq4iRe6ommURbBajD+ZxWIMX8=,2024-06-13,61.04
K9aG1Oc7ZCxDzDdS8mb4iO28+QtD6eQjGcw63YKZ1oE=,2024-06-13,82.29
unJsrEoCMgHNkhu2ywhDnHlBr5rK8BsKu0VAneDJFlo=,2024-06-13,119.42
1hzI6kDQc3Stms5YNFoHgFcdXwBukcxwt/vexRTaV2s=,2024-06-13,152.89
nfvebVJJWuX7A5CENJwzcag3qGRReNDaxFOXC/h2peQ=,2024-06-13,151.72
4mnVOKhMw8Gbkoy6JNBwqexPPc5J48lp4UT7JRUTWe8=,2024-06-13,81.41
2ET2Zvp5ZHkzE6abDvWrlZVRXywh0TC0+WlKHqOAIVA=,2024-06-13,14.17
d+4icF6FUXseGXYY+mMpkjtvLb2s7Ro/hZQA3NjN8LM=,2024-06-13,86.71
1tCtdko6rvIDkjeWJ7ZdlUB9bOEpFIN/LWrZHR+utF8=,2024-06-13,149.37
YEEg48q4O2XuqmryyhWqezCWevcwRN8zHtP/yESU6vg=,2024-06-13,77.75
LM7OFUR2lWQ7p5zKNp+YzDRzlCMILDwV/tLcDaW4Hfo=,2024-06-13,58.07
8oFsesuaoBersdTgI+w7NIHGXa6N5oXEaoT46t3Cdns=,2024-06-13,88.5
kqhki4wCsut6tk08VvfMKAlYbu1uI3EkWJCwpZ/MHug=,2024-06-13,73.62
m2HZgojZx2uwQSG7NH9zeZxWJawoHA356M+jppgRBp4=,2024-06-13,44.42
tPxKrnaekagyApcRp47z8K8OWiGn93KvVx3aBwpjKng=,2024-06-13,71.72
icV+ZOmAo8GqfeFjVYhFxkPLpIFnimljUeyvg+lWeLQ=,2024-06-13,54.91
LRFxuG5thlt2QDjKv8FBdrberHDLMqM7iqG1GtvL7to=,2024-06-13,6.45
JZKt2VccdkORJM311ZFLW5xfBKBbegwrUwDYxi3sXP0=,2024-06-13,25.19
JBG8WGQ1gOiQnCwDkO5GmqM/YgHCz+aHaZiq/UiVr0k=,2024-06-13,25.6
ZBOgrltYNuiy2ky44tPtEqFrPYceS1/ectZqgdm3hJk=,2024-06-13,50.05
Nc4VS0GxTsajEwu2KgMV8IoYOJKklOek2vF7V8vkTiE=,2024-06-13,36.59
qg776gkWLRFINBFpGvKL7bfGWJ0U9aBCj5O/Cb+RyiM=,2024-06-13,10.1
JPevnVf7Q63vVnwYW5dk4pzLHiEmHmNrFvhsXeYCORc=,2024-06-13,16.5
9YtW1BYMwohmwPMROWv6uH7FaJgsuMhiOsOjKmOptTA=,2024-06-13,26.1
Bt7XbIKu0VC82ui83HSD5SVQwsI/E1JVTIlXzyTNym8=,2024-06-13,45.66
ZFbFlkm63EXZlvQ9AOFJ7KLz+oMhiCtckZlDNafx4Kk=,2024-06-13,133.78
9EjfOpEhYVKLjjKr5dcEZ3PQD+lJKdbYSikneIGJmYE=,2024-06-13,19.03
i7+CUWtlTnhnkxSMvYo+UCivEJnhAUflDWZfAuDcXaE=,2024-06-13,29.46
iLFLxE3X9mzwrAaYrZbO0abfXwJ2A4AWKs1BnkfBE9g=,2024-06-13,15.56
8HaJp00AOcGDPtKRNQuzWuWl0es+U08xay1lux/q5Lk=,2024-06-13,71.42
CR9wugTtgm1YS0iLhaIWU5jaze5jWYXNbOapOm74KsE=,2024-06-13,14.14
R0nPltS1kggwCpg9UDcLplQP9Hp3Yr/xot81tABTRqo=,2024-06-13,13.05
HS9W25U7mYA7tR5JxOK6ggv643CctK6rFJJlAC6D+UE=,2024-06-13,75.13
YqiiRGUgA7n5whfhWxj9Po7+VaFLywZU5u5IdxZGc3A=,2024-06-13,210.05
gGOxAP3mXpcmylcpr0rnR957NmsyGYI1SMFLGh1iquU=,2024-06-13,68.68
bypjLac/I4fNGxsVeFSH/ZnKIaAzVpbOIH065pUL2+8=,2024-06-13,25.18
rywbwPkLcR/JNoCnZevAb89hmrJDBqJIGInmqt23B5k=,2024-06-13,177.67
HCaB+sJ64xW9MTkvaU+gZQiMZAWKq1tE4qsUd/E0OC0=,2024-06-13,12.51
tm+wwHI57KS6iUnYl6UvikEREcBmaO0rN7Ajmz7rgd4=,2024-06-13,1.68
vxeSKCfbCY2sjoBf8X5cNSskvei0mQ418QBrJYbA25A=,2024-06-13,209.07
6EcO48MVt4jWZADfuHXj8uro7+eczLbge3y1pNY1dVM=,2024-06-13,66.77
coswL+NOWn8ex9NiSuW8BjZFlayWsV6KK7FDRUP7Wpo=,2024-06-13,33.07
cxOYgtz+s6dPNqbzclyeKxryRn+U/PJuZVxEe8eZSu0=,2024-06-13,128.88
Zyn9JBc/VIUnY4p7PTlJpyhfj61C5nfh05xy0mY2RYU=,2024-06-13,119.89
eZAMjeEE/9PghPiKlPPtLIN6Sa6Ml45wx2ZW7ztCaE4=,2024-06-13,25.32
3FrLgCPAJorCO4DOYCAGb5V8DeW/IlyhE43BQMD4VYw=,2024-06-13,27.7
9RiHOG+6oxAatXx/qZ4SFnFCgJhiQQZVCZ3J5X1B6SA=,2024-06-13,16.67
Mts1ZYSEboVokg6LWtD5Xs3u4/5RSGL144Uf2ABQuCo=,2024-06-13,14.17
GRbrkqohCdYCnU6dbI56pB4PhJvsvzd1XTaeOPaLnf0=,2024-06-13,79.26
eDEfUG8HxY+qcfsE3Ss7X/qKH4c6OmTWopHNh6stoq8=,2024-06-13,66.01
dc2h9a/+XlLD4HWxov+n4C8GH60xyUU4h46QIMK6edY=,2024-06-13,7.76
p9B9kprRNpbg/WS2CRq2434q2do4R6pyyEtCp+3LTP8=,2024-06-13,30.3
fc6R4yqyQnIXk7Qsdv5K9f7+hvve/5gXmXDflGdDIXQ=,2024-06-13,30.39
Bi4Xx28uTmWOyQpJfPKLnFKMYM+EPfZvuJ4wT5sfE74=,2024-06-13,24.58
YDK3vtx0VIvjcVuAcdaubcPoM9Uuoch8jCHjXeuWVEE=,2024-06-13,11.06
r21w090gYjh7E31GbjJid9Cn3y38vroZfOT1Z7txBEg=,2024-06-13,65.1
C+QLEcBe0kSPfAcobftzpZjOhhsHZwRSz/X09E7D21Q=,2024-06-13,87.62
d1XPJrgyGGQ/mnvuLwggjaoxehy993HjMy3JD9kbiXM=,2024-06-13,102.66
nNYiq1lVin2eC131R4SmmAuQOmfwEPoLWiMGVeh/1zg=,2024-06-13,40.76
xCP/GOSv3hxkF4dmMV6Vz6iuMyx0MB7uFRWGxhe25M4=,2024-06-13,16.13
jnAmvyMV5y5KsIJ+TyiuEg3q9hV/SiqYe/CvOymti+I=,2024-06-13,269.03
YzJUD1kc95HfH9KX+NnNNjcdsjMcKGCwCBcj9JEEioI=,2024-06-13,31.97
eyL0YdkwRo/xQ1agXa5HQD3hJQUh2SgSxuthIWYQYC4=,2024-06-13,48.46
WeQvTi5P5GiAgNMDXrrM+1dc3v+1OtO7QLOqpgbadiI=,2024-06-13,31.54
1lNYzRzRjgc27O+FNAB7Ia1g6bkehHZTpzj7XU931ok=,2024-06-13,70.95
rqfraiaOIeoRWoMA0QktUSFi1sbi7YsnQaCbaQqBtY4=,2024-06-13,139.43
Zqd9LpBPCzPSFCAEvH3KAgZ6UHPrQXfggzBPioZ58yk=,2024-06-13,12.31
jyejqrZjp3sPTW8wJCPaZRQ8awp/nEwSTEXJn1zOD4k=,2024-06-13,8.66
lISMI07l3mtU4H2tcdJsW/zOTG14gZFvNYKErX7yA7o=,2024-06-13,73.4
GjjLSlI1XMEYlAtbaCrNFXu5ygmyB6eWCzvqwY0O9/Y=,2024-06-13,73.72
9Z5OpVTh9TxzjFnyeMmPaTCKWjFMEQP8k4y3tElf7wc=,2024-06-13,252.07
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2024-06-13,20.06
4NvYItpX5+9y6moOsx8gTtvA/Xe6I6VKhGs99JMwBGo=,2024-06-13,118.64
NWDsy2hGMzMIx8r0DQ2bJOhGY44Mm4kT5kPnG3nxgXo=,2024-06-13,29.73
zXm3HDSh6//c8ICuS4s9GxgwrraNEmsWWsoLbIWmE4Y=,2024-06-13,116.48
lOViJ0B0ON6K7UnseLRqWQZC5PSPFo6SnzYovDEyNX8=,2024-06-13,19.66
ySiuHzThAyo650250BixXZh5Ezy19AFza209VK//i6Q=,2024-06-13,211.52
C9jUyV39S5nfc/Gu8fS0qBYUQeK3m3vMIF6GzeLFtp8=,2024-06-13,153.44
VSdFOF5msL6rl0diZk4HQk/8rnYYI7C3Qka4F53DP98=,2024-06-13,19.76
97BHZcB0aPAxkKY7HhLnQ09X1IWxpDjYeOyeXovfvM0=,2024-06-13,53.11
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2024-06-13,102.96
O5SmhrtTPxjfx3SNFP6d4oXTy1VWAnS4nPDR8bbQjuA=,2024-06-13,85.67
qg0N1F74Svmela4qXRFNRfKd2AlCQBaXfTqDfMMUdmU=,2024-06-13,47.85
12GeQPDjmzwW9bcr9r8mCkocc1lczvJaAJlYBy7OCuE=,2024-06-13,56.82
z+ldi7lPatGTtY1wROlbqHJGOiyZhqeBA9WaDIMUcI4=,2024-06-13,174.6
r/zsPm1aIOJ91ulMQFX1dr752nISfITTLpgU27h+XO8=,2024-06-13,58.99
QJH6cQyLl0qm7ASSascFvkFDOyInYweff8rOztQVxKY=,2024-06-13,347.67
blQLf/ZzFJqOHHffx+MQE0eP1QYu/WUUHJhoUPMIeU8=,2024-06-13,70.82
FryveB+5ahFk9kwCKzzXQ5OrJ5vsVDDiGoaAjdws1V0=,2024-06-13,16.0
N0MpWpIjYhQK1lDt+4lIJzbvr7Bu4a7M1Kpt34b3De0=,2024-06-13,32.99
i/lt0rtrvz88D3Qo6vkaQbUQdl1YJ2dEdFB/Dx5h0+k=,2024-06-13,60.74
kSACWZKCTNGralvq6aNVt0F9IetolqtaclnpoV0DVv0=,2024-06-13,53.56
4gPC/lI0jPp2mOID7YYu3YYJa04Lt6H8svUzpfYJpz0=,2024-06-13,17.99
7WmsiMwv+xwr1KPKNOCyuB8VlHxLb3/yuelnThRvG7c=,2024-06-13,16.17
keVkTFrmpZI/abXeUPaKNVPYXFkRMqGJXhLLjO8kiFg=,2024-06-13,11.06
7SvHlhKowoE+inPbdB4/qOKuih8XT+d4yPRmtpCo2xM=,2024-06-13,235.9
uDCLnVQK8NC9uxJIaP2wimFQ9Q7eUuPdNKpetk+3hnU=,2024-06-13,101.41
e90H6Kc3n5OU+UR3J4aA6aK6QY4iYjREAWJ7Kl9TzSg=,2024-06-13,33.1
1vRiC6CfwqSPJQ2irIVLeteoP/So5OHznwPTpapBwFA=,2024-06-13,110.9
5z+36iQV8P9X2ADTC0h1/PooWJ8Vp4sUFn+GF+1fmFc=,2024-06-13,251.69
40z5mot/cpmfQf75NU0zCmkLX8qLr1IXgf9ayTfF9Xs=,2024-06-13,33.59
